code,name,market_cap,industry
002121,科陆电子,163.09219876,
002882,金龙羽,151.99119,
605305,中际联合,103.646004,
603093,南华期货,136.79836461,
300648,星云股份,101.71062504,
600167,联美控股,167.90276235,
601900,南方传媒,131.94272606,
601882,海天精工,110.5596,
002768,国恩股份,157.27075,
300037,新宙邦,425.36352886,
002651,利君股份,122.568356,
002472,双环传动,399.30139774,
001323,慕思股份,115.64446707,
300660,江苏雷利,251.82730383,
601677,明泰铝业,188.0207724,
600685,中船防务,446.66801545,
920982,锦波生物,274.76452539,
000807,云铝股份,1143.73235217,
688390,固德威,181.83426075,
601128,常熟银行,234.8096143,
002705,新宝股份,119.91405271,
301087,可孚医疗,120.5962381,
300322,硕贝德,132.72100714,
000998,隆平高科,142.38951711,
000069,华侨城Ａ,208.17793357,
002422,科伦药业,519.68695657,
600392,盛和资源,423.83346463,
001236,弘业期货,105.81666669,
600028,中国石化,7170.88299336,
000795,英洛华,119.37693605,
002011,盾安环境,142.50218863,
601727,上海电气,1445.23131215,
688521,芯原股份,950.33107097,
001289,龙源电力,1338.40656786,
300773,拉卡拉,225.15516669,
300502,新易盛,4007.64674412,
001287,中电港,189.44309418,
002812,恩捷股份,545.91795214,
600183,生益科技,1700.383461,
600176,中国巨石,762.99786036,
000157,中联重科,767.98992896,
000980,众泰汽车,172.45513267,
601966,玲珑轮胎,222.45240782,
002129,TCL中环,362.66748484,
603997,继峰股份,185.49621717,
002006,精工科技,119.60447054,
300809,华辰装备,105.39624544,
601918,新集能源,179.78360092,
601083,锦江航运,153.094396,
601865,福莱特,390.08955879,
603100,川仪股份,128.24197668,
300623,捷捷微电,250.37284763,
603406,天富龙,159.723993,
600339,中油工程,195.41016149,
001386,马可波罗,277.938392,
603363,傲农生物,109.84498906,
300223,北京君正,605.97463994,
600023,浙能电力,667.7548909,
301292,海科新源,132.56348791,
002110,三钢闽光,103.47864727,
300319,麦捷科技,113.52254664,
600867,通化东宝,168.82639186,
688627,精智达,236.43016013,
688352,颀中科技,170.5079471,
300140,节能环境,222.20310505,
601702,华峰铝业,201.80303426,
688155,先惠技术,108.77289768,
300861,美畅股份,107.22573422,
001389,广合科技,368.985925,
002183,怡 亚 通,131.40866,
301263,泰恩康,130.032036,
300244,迪安诊断,160.1197315,
601777,千里科技,527.16026828,
603218,日月股份,142.90833138,
300846,首都在线,117.52679894,
002701,奥瑞金,149.74598744,
601033,永兴股份,139.05,
301632,广东建科,104.765568,
300115,长盈精密,600.28679255,
000930,中粮科技,110.6439668,
600516,方大炭素,240.75302801,
600645,中源协和,126.48658497,
300785,值得买,126.69067532,
000708,中信特钢,800.98397539,
688093,世华科技,108.98479086,
600827,百联股份,163.60821633,
002149,西部材料,207.78399501,
300034,钢研高纳,177.72242855,
301238,瑞泰新材,163.31332591,
688188,柏楚电子,468.40656057,
002171,楚江新材,237.1112231,
002608,江苏国信,290.15652127,
002867,周大生,134.49021534,
000937,冀中能源,190.8115299,
603067,振华股份,270.08890526,
300285,国瓷材料,335.10793329,
603248,锡华科技,107.134,
688403,汇成股份,195.68595865,
000552,甘肃能化,125.23236888,
600733,北汽蓝谷,479.32127253,
600886,国投电力,1068.59998398,
600600,青岛啤酒,849.07504331,
600909,华安证券,331.69976707,
600667,太极实业,197.02327317,
603393,新天然气,119.37624568,
300100,双林股份,231.71028899,
603005,晶方科技,201.91236018,
000831,中国稀土,570.61842792,
603883,老百姓,119.98054631,
600884,杉杉股份,319.41662655,
002759,天际股份,209.92889671,
600072,中船科技,178.66203117,
002240,盛新锂能,307.08109406,
002654,万润科技,135.07934653,
002941,新疆交建,122.96307248,
300607,拓斯达,160.78740009,
600740,山西焦化,102.74105828,
601000,唐山港,237.62973742,
000785,居然智家,201.13367669,
002603,以岭药业,296.88434532,
601019,山东出版,185.94279,
300433,蓝思科技,2098.40648639,
601985,中国核电,1853.17698687,
600751,海航科技,118.58291532,
000859,国风新材,109.84669082,
600478,科力远,122.9169196,
300677,英科医疗,275.16877206,
002082,万邦德,105.33285527,
603290,斯达半导,254.29687355,
688549,中巨芯-U,157.9208044,
002865,钧达股份,265.66631922,
002145,钛能化学,188.04960584,
688819,天能股份,339.65174,
600338,西藏珠峰,167.20903973,
600635,大众公用,198.10836669,
603195,公牛集团,757.69488738,
600226,亨通股份,175.19105409,
605133,嵘泰股份,100.15683364,
601139,深圳燃气,194.18011382,
600567,山鹰国际,105.96521554,
002204,大连重工,147.17039644,
688032,禾迈股份,129.48315156,
600150,中国船舶,2690.40961046,
601155,新城控股,329.99762383,
603226,菲林格尔,109.84695693,
601998,中信银行,4284.67749433,
600461,洪城环境,121.48109914,
600221,海航控股,738.98731635,
600004,白云机场,244.32278789,
301658,首航新能,128.12371164,
600682,南京新百,116.21942389,
603376,大明电子,159.4003985,
301510,固高科技,155.403885,
